ID,sequence,coordinates,start_coordinates,strong_k,mid_k,food_k,containment,error
a149,"plate,plate_small,cup,fork,knife,spoon,wineglass,glass,spoon_small","plate: (0.008034,0.957082,0.6890539999999999);plate: (0.008041,0.9296049999999999,0.68902);plate_small: (-0.185,0.928,0.48103500000000005);plate_small: (-0.18499200000000002,0.915077,0.481025);cup: (-0.660004,0.923283,0.438);cup: (-0.525007,0.923283,0.438);fork: (-0.165225,0.7442479999999999,0.557615);fork: (-0.20802600000000002,0.7442439999999999,0.557671);knife: (-0.030993,0.7334229999999999,0.530651);knife: (0.002996,0.733422,0.533535);spoon: (0.146585,0.7467189999999999,0.516146);spoon: (0.10966,0.7466,0.505875);wineglass: (-0.05700499999999999,1.35572,0.46601800000000004);wineglass: (0.083,1.35572,0.466);glass: (-0.595001,1.233,0.468999);glass: (-0.7159989999999999,1.23301,0.469001);spoon_small: (-0.500441,0.743324,0.5217109999999999);spoon_small: (-0.606068,0.743321,0.524829)","[-0.451354,-0.413918,0.156247],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74]",tray,"plate,plate_small",0,0,0.806
a152,"plate,plate_small,wineglass,cup,fork,knife,fork,knife","plate: (0.008034,0.957082,0.6890539999999999);plate: (0.008041,0.9296049999999999,0.68902);plate_small: (-0.185,0.928,0.48103500000000005);plate_small: (-0.18499200000000002,0.915077,0.481025);wineglass: (-0.196022,1.35572,0.466005);wineglass: (-0.05700499999999999,1.35572,0.46601800000000004);cup: (-0.525007,0.923283,0.438);cup: (-0.66,0.9232809999999999,0.438);fork: (-0.165225,0.7442479999999999,0.557615);knife: (-0.030993,0.7334229999999999,0.530651);fork: (-0.20802600000000002,0.7442439999999999,0.557671);knife: (-0.07699199999999999,0.733425,0.531662)","[-0.451354,-0.413918,0.156247],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74]",tray,"plate,plate_small",0,0,0.785
a153,"plate,wineglass,glass,fork,knife,spoon,fork,knife","plate: (0.008034,0.957082,0.6890539999999999);plate: (0.008041,0.9296049999999999,0.68902);wineglass: (-0.196022,1.35572,0.466005);wineglass: (-0.05700499999999999,1.35572,0.46601800000000004);glass: (-0.595001,1.233,0.468999);glass: (-0.7159989999999999,1.23301,0.469001);fork: (-0.165225,0.7442479999999999,0.557615);knife: (-0.030993,0.7334229999999999,0.530651);spoon: (0.146585,0.7467189999999999,0.516146);spoon: (0.10966,0.7466,0.505875);fork: (-0.20802600000000002,0.7442439999999999,0.557671);knife: (0.002996,0.733422,0.533535)","[-0.451354,-0.413918,0.156247],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74]",tray,"plate,plate_small",0,0,0.785
a156,"glass,plate,wineglass,fork,knife,spoon","glass: (-0.595001,1.233,0.468999);glass: (-0.7159989999999999,1.23301,0.469001);plate: (0.008041,0.9296049999999999,0.68902);plate: (0.008034,0.957082,0.6890539999999999);wineglass: (-0.05700499999999999,1.35572,0.46601800000000004);wineglass: (-0.196022,1.35572,0.466005);fork: (-0.251825,0.744246,0.557668);fork: (-0.165225,0.7442479999999999,0.557615);knife: (-0.030993,0.7334229999999999,0.530651);knife: (-0.07699199999999999,0.733425,0.531662);spoon: (0.10966,0.7466,0.505875);spoon: (0.071911,0.746328,0.519848)","[-0.451354,-0.413918,0.156247],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74]",tray,"plate,plate_small",0,0,0.723
a158,"cup,glass,wineglass,plate,wineglass","cup: (-0.525007,0.923283,0.438);glass: (-0.595001,1.233,0.468999);wineglass: (0.39989,0.799442,-0.6944);plate: (0.008034,0.957082,0.6890539999999999);wineglass: (-0.05700499999999999,1.35572,0.46601800000000004)","[-0.451354,-0.413918,0.156247],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74]",tray,"plate,plate_small",0,0,0.666
a161,"cup,wineglass,plate_small,plate,glass,tray,spoon_small,fork_small,knife,fork,knife,spoon,knife,spoon,fork","cup: (-0.525007,0.923283,0.438);cup: (-0.66,0.9232809999999999,0.438);cup: (-0.7949970000000001,0.9232809999999999,0.438);wineglass: (-0.05700499999999999,1.35572,0.46601800000000004);wineglass: (-0.196022,1.35572,0.466005);wineglass: (0.083,1.35572,0.466);plate_small: (-0.185,0.928,0.48103500000000005);plate_small: (-0.18499200000000002,0.915077,0.481025);plate_small: (-0.18499200000000002,0.90217,0.481005);plate: (0.008041,0.9296049999999999,0.68902);plate: (0.008034,0.957082,0.6890539999999999);plate: (0.008001000000000001,0.902166,0.689002);glass: (-0.595001,1.233,0.468999);glass: (-0.7159989999999999,1.23301,0.469001);glass: (-0.8379989999999999,1.233,0.468999);tray: (-0.649,1.52939,0.68);spoon_small: (-0.500441,0.743324,0.5217109999999999);spoon_small: (-0.606068,0.743321,0.524829);fork_small: (-0.765776,0.742873,0.515548);fork_small: (-0.7940520000000001,0.7428739999999999,0.503884);knife: (-0.07699199999999999,0.733425,0.531662);fork: (-0.165225,0.7442479999999999,0.557615);knife: (-0.030993,0.7334229999999999,0.530651);spoon: (0.071911,0.746328,0.519848);knife: (0.002996,0.733422,0.533535);spoon: (0.146585,0.7467189999999999,0.516146);spoon: (0.10966,0.7466,0.505875);fork: (-0.20802600000000002,0.7442439999999999,0.557671);fork: (-0.251825,0.744246,0.557668)","[-0.451354,-0.413918,0.156247],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74]",tray,"plate,plate_small",0,0,0.878
a164,"plate,plate_small,cup,spoon,fork,knife,wineglass","plate: (0.008034,0.957082,0.6890539999999999);plate_small: (-0.185,0.928,0.48103500000000005);cup: (-0.7949970000000001,0.9232809999999999,0.438);spoon: (0.146585,0.7467189999999999,0.516146);fork: (-0.251825,0.744246,0.557668);knife: (-0.030993,0.7334229999999999,0.530651);wineglass: (-0.196022,1.35572,0.466005)","[-0.451354,-0.413918,0.156247],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74]",tray,"plate,plate_small",0,0,0.756
a172,"plate_small,cup,plate,wineglass,glass,fork,knife,fork","plate_small: (-0.185,0.928,0.48103500000000005);plate_small: (-0.18499200000000002,0.915077,0.481025);cup: (-0.525007,0.923283,0.438);cup: (-0.66,0.9232809999999999,0.438);plate: (0.008034,0.957082,0.6890539999999999);plate: (0.008041,0.9296049999999999,0.68902);wineglass: (-0.196022,1.35572,0.466005);wineglass: (-0.05700499999999999,1.35572,0.46601800000000004);glass: (-0.595001,1.233,0.468999);glass: (-0.7159989999999999,1.23301,0.469001);fork: (-0.165225,0.7442479999999999,0.557615);knife: (-0.07699199999999999,0.733425,0.531662);knife: (-0.030993,0.7334229999999999,0.530651);fork: (-0.20802600000000002,0.7442439999999999,0.557671)","[-0.451354,-0.413918,0.156247],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74]",tray,"plate,plate_small",0,0,0.785
a174,"plate,wineglass,glass,tray,fork_small,spoon_small,knife,fork,spoon,plate_small,cup","plate: (0.008041,0.9296049999999999,0.68902);plate: (0.008034,0.957082,0.6890539999999999);wineglass: (-0.196022,1.35572,0.466005);wineglass: (-0.05700499999999999,1.35572,0.46601800000000004);glass: (0.595001,1.233,0.468999);glass: (-0.7159989999999999,1.23301,0.469001);tray: (-0.649,1.52939,0.68);fork_small: (-0.7940520000000001,0.7428739999999999,0.503884);fork_small: (-0.765776,0.742873,0.515548);spoon_small: (-0.500441,0.743324,0.5217109999999999);spoon_small: (-0.606068,0.743321,0.524829);knife: (-0.030993,0.7334229999999999,0.530651);knife: (-0.07699199999999999,0.733425,0.531662);fork: (-0.20802600000000002,0.7442439999999999,0.557671);fork: (-0.165225,0.7442479999999999,0.557615);spoon: (0.10966,0.7466,0.505875);spoon: (0.071911,0.746328,0.519848);plate_small: (-0.18499200000000002,0.915077,0.481025);plate_small: (-0.185,0.928,0.48103500000000005);cup: (-0.66,0.9232809999999999,0.438);cup: (-0.525007,0.923283,0.438)","[-0.451354,-0.413918,0.156247],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74]",tray,"plate,plate_small",0,0,0.838
a177,"plate,plate_small,cup,glass,wineglass,spoon_small,knife,fork,spoon","plate: (0.008034,0.957082,0.6890539999999999);plate_small: (-0.185,0.928,0.48103500000000005);cup: (-0.525007,0.923283,0.438);glass: (-0.595001,1.233,0.468999);wineglass: (-0.196022,1.35572,0.466005);spoon_small: (-0.500441,0.743324,0.5217109999999999);knife: (-0.030993,0.7334229999999999,0.530651);fork: (-0.165225,0.7442479999999999,0.557615);spoon: (0.10966,0.7466,0.505875)","[-0.451354,-0.413918,0.156247],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74]",tray,"plate,plate_small",0,0,0.806
a178,"tray,glass,cup,wineglass,plate,spoon_small,plate_small","tray: (-0.649,1.52939,0.68);glass: (-0.595001,1.233,0.468999);cup: (-0.7949970000000001,0.9232809999999999,0.438);wineglass: (-0.196022,1.35572,0.466005);plate: (0.008034,0.957082,0.6890539999999999);spoon_small: (-0.500441,0.743324,0.5217109999999999);plate_small: (-0.185,0.928,0.48103500000000005)","[-0.451354,-0.413918,0.156247],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74]",tray,"plate,plate_small",0,0,0.756
a180,"plate,plate_small,cup,glass,knife,fork,spoon,knife,fork,spoon_small","plate: (0.008034,0.957082,0.6890539999999999);plate: (0.008041,0.9296049999999999,0.68902);plate_small: (-0.185,0.928,0.48103500000000005);plate_small: (-0.18499200000000002,0.915077,0.481025);cup: (-0.5250090000000001,0.923284,0.43800500000000003);cup: (-0.66,0.9232809999999999,0.438);glass: (-0.595001,1.233,0.468999);glass: (-0.7159989999999999,1.23301,0.469001);glass: (-0.8379989999999999,1.233,0.468999);knife: (-0.030993,0.7334229999999999,0.530651);fork: (-0.165225,0.7442479999999999,0.557615);spoon: (0.10966,0.7466,0.505875);spoon: (0.071911,0.746328,0.519848);knife: (0.002996,0.733422,0.533535);fork: (-0.20802600000000002,0.7442439999999999,0.557671);spoon_small: (-0.606068,0.743321,0.524829);spoon_small: (-0.500441,0.743324,0.5217109999999999)","[-0.451354,-0.413918,0.156247],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74]",tray,"plate,plate_small",0,0,0.824
a185,"plate,glass,cup,plate_small,wineglass","plate: (0.008034,0.957082,0.6890539999999999);plate: (0.008041,0.9296049999999999,0.68902);glass: (-0.595001,1.233,0.468999);glass: (-0.7159989999999999,1.23301,0.469001);cup: (-0.66,0.9232809999999999,0.438);cup: (-0.525007,0.923283,0.438);plate_small: (-0.18499200000000002,0.915077,0.481025);plate_small: (-0.185,0.928,0.48103500000000005);wineglass: (-0.196022,1.35572,0.466005);wineglass: (-0.05700499999999999,1.35572,0.46601800000000004)","[-0.451354,-0.413918,0.156247],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74]",tray,"plate,plate_small",0,0,0.666
a187,"plate_small,plate,wineglass,glass","plate_small: (-0.185,0.928,0.48103500000000005);plate: (0.008034,0.957082,0.6890539999999999);wineglass: (-0.196022,1.35572,0.466005);glass: (-0.595001,1.233,0.468999)","[-0.451354,-0.413918,0.156247],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74]",tray,"plate,plate_small",0,0,0.605
a191,"wineglass,plate,glass,cup,plate_small,wineglass,plate,cup,fork,knife,spoon,spoon_small,fork_small","wineglass: (-0.05700499999999999,1.35572,0.46601800000000004);plate: (0.008034,0.957082,0.6890539999999999);glass: (-0.595001,1.233,0.468999);cup: (-0.525007,0.923283,0.438);plate_small: (-0.185,0.928,0.48103500000000005);plate_small: (-0.18499200000000002,0.915077,0.481025);wineglass: (-0.196022,1.35572,0.466005);plate: (0.008041,0.9296049999999999,0.68902);cup: (-0.66,0.9232809999999999,0.438);fork: (-0.165225,0.7442479999999999,0.557615);knife: (-0.030993,0.7334229999999999,0.530651);spoon: (0.10966,0.7466,0.505875);spoon_small: (-0.500441,0.743324,0.5217109999999999);fork_small: (-0.765776,0.742873,0.515548)","[-0.451354,-0.413918,0.156247],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74]",tray,"plate,plate_small",0,0,0.862
a195,"spoon_small,fork_small","spoon_small: (-0.606068,0.743321,0.524829);fork_small: (-0.7940520000000001,0.7428739999999999,0.503884)","[-0.451354,-0.413918,0.156247],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74]",tray,"plate,plate_small",0,0,0.25
a198,"plate,tray,wineglass,glass,fork,knife,spoon","plate: (0.008034,0.957082,0.6890539999999999);plate: (0.008041,0.9296049999999999,0.68902);tray: (-0.649,1.52939,0.68);wineglass: (-0.196022,1.35572,0.466005);wineglass: (-0.05700499999999999,1.35572,0.46601800000000004);glass: (-0.8379989999999999,1.233,0.468999);glass: (-0.595001,1.233,0.468999);fork: (-0.251825,0.744246,0.557668);fork: (-0.20802600000000002,0.7442439999999999,0.557671);knife: (-0.07699199999999999,0.733425,0.531662);knife: (-0.030993,0.7334229999999999,0.530651);spoon: (0.071911,0.746328,0.519848);spoon: (0.10966,0.7466,0.505875)","[-0.451354,-0.413918,0.156247],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74]",tray,"plate,plate_small",0,0,0.756
a201,"plate,plate_small,cup,spoon_small,fork,knife,fork,knife","plate: (0.008034,0.957082,0.6890539999999999);plate: (0.008041,0.9296049999999999,0.68902);plate_small: (-0.185,0.928,0.48103500000000005);plate_small: (-0.18499200000000002,0.915077,0.481025);cup: (-0.525007,0.923283,0.438);cup: (-0.66,0.9232809999999999,0.438);spoon_small: (-0.500441,0.743324,0.5217109999999999);spoon_small: (-0.606068,0.743321,0.524829);fork: (-0.165225,0.7442479999999999,0.557615);knife: (-0.030993,0.7334229999999999,0.530651);fork: (-0.20802600000000002,0.7442439999999999,0.557671);knife: (-0.07699199999999999,0.733425,0.531662)","[-0.451354,-0.413918,0.156247],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74]",tray,"plate,plate_small",0,0,0.785
a205,"plate,plate_small,cup,knife,spoon_small","plate: (0.008041,0.9296049999999999,0.68902);plate: (0.008034,0.957082,0.6890539999999999);plate_small: (-0.185,0.928,0.48103500000000005);plate_small: (-0.18499200000000002,0.915077,0.481025);cup: (-0.525007,0.923283,0.438);cup: (-0.66,0.9232809999999999,0.438);knife: (0.002996,0.733422,0.533535);knife: (-0.030993,0.7334229999999999,0.530651);spoon_small: (-0.500441,0.743324,0.5217109999999999);spoon_small: (-0.606068,0.743321,0.524829)","[-0.451354,-0.413918,0.156247],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74]",tray,"plate,plate_small",0,0,0.666
a209,"plate,plate_small,cup,knife,fork,spoon,knife,fork,spoon,wineglass,glass,spoon_small,fork_small","plate: (0.07663500000000001,0.902365,0.447553);plate: (0.008823000000000001,0.929933,0.695141);plate_small: (-0.18504,0.928154,0.48110299999999995);plate_small: (-0.185004,0.9149219999999999,0.481049);cup: (-0.490726,0.923284,0.44605);cup: (-0.7949970000000001,0.9232809999999999,0.438);knife: (-0.00277,0.7334350000000001,0.541497);fork: (-0.190751,0.744224,0.552776);spoon: (0.10772000000000001,0.746711,0.516266);knife: (-0.040202999999999996,0.733436,0.538085);fork: (-0.144938,0.74432,0.554982);spoon: (0.14089100000000002,0.74721,0.521008);wineglass: (0.098938,1.35572,0.44436400000000004);wineglass: (-0.068993,1.35572,0.46785600000000005);glass: (-0.595001,1.233,0.468999);glass: (-0.7159989999999999,1.23301,0.469001);spoon_small: (-0.606068,0.743321,0.524829);spoon_small: (-0.500441,0.743324,0.5217109999999999);fork_small: (-0.765776,0.742873,0.515548);fork_small: (-0.7940520000000001,0.7428739999999999,0.503884)","[-0.451354,-0.413918,0.156247],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74]",tray,"plate,plate_small",0,0,0.862
a212,"tray,glass,plate,cup,plate_small,wineglass,plate,glass,plate,wineglass,cup,plate_small,glass","tray: (-0.6427069999999999,1.5358,0.680133);glass: (-0.595001,1.233,0.468999);plate: (0.008034,0.957082,0.6890539999999999);cup: (-0.525007,0.923283,0.438);plate_small: (-0.185,0.928,0.48103500000000005);wineglass: (-0.05700499999999999,1.35572,0.46601800000000004);plate: (0.008041,0.9296049999999999,0.68902);glass: (-0.7159989999999999,1.23301,0.469001);plate: (0.008001000000000001,0.902166,0.689002);wineglass: (-0.196022,1.35572,0.466005);wineglass: (0.083,1.35572,0.466);cup: (-0.66,0.9232809999999999,0.438);cup: (-0.7949970000000001,0.9232809999999999,0.438);plate_small: (-0.18499200000000002,0.915077,0.481025);plate_small: (-0.18499200000000002,0.90217,0.481005);glass: (-0.8379989999999999,1.233,0.468999)","[-0.451354,-0.413918,0.156247],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74]",tray,"plate,plate_small",0,0,0.862
a215,"glass,wineglass,plate,fork,spoon_small,knife,spoon,tray","glass: (-0.595001,1.233,0.468999);wineglass: (-0.196022,1.35572,0.466005);plate: (0.008034,0.957082,0.6890539999999999);fork: (-0.20802600000000002,0.7442439999999999,0.557671);spoon_small: (-0.500441,0.743324,0.5217109999999999);knife: (0.002996,0.733422,0.533535);spoon: (0.10966,0.7466,0.505875);tray: (-0.649,1.52939,0.68)","[-0.451354,-0.413918,0.156247],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74]",tray,"plate,plate_small",0,0,0.785
a218,"plate,fork,knife,fork,knife,spoon,glass","plate: (0.008034,0.957082,0.6890539999999999);plate: (0.008041,0.9296049999999999,0.68902);fork: (-0.251825,0.744246,0.557668);knife: (-0.030993,0.7334229999999999,0.530651);fork: (-0.20802600000000002,0.7442439999999999,0.557671);knife: (-0.07699199999999999,0.733425,0.531662);spoon: (0.10966,0.7466,0.505875);spoon: (0.071911,0.746328,0.519848);glass: (-0.595001,1.233,0.468999);glass: (-0.7159989999999999,1.23301,0.469001)","[-0.451354,-0.413918,0.156247],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74]",tray,"plate,plate_small",0,0,0.756
a220,"plate,wineglass,plate_small,glass,spoon,fork,knife,glass","plate: (0.008034,0.957082,0.6890539999999999);plate: (0.008041,0.9296049999999999,0.68902);wineglass: (-0.196022,1.35572,0.466005);wineglass: (-0.05700499999999999,1.35572,0.46601800000000004);plate_small: (-0.185,0.928,0.48103500000000005);plate_small: (-0.18499200000000002,0.915077,0.481025);glass: (-0.595001,1.233,0.468999);spoon: (0.10966,0.7466,0.505875);spoon: (0.146585,0.7467189999999999,0.516146);fork: (-0.20802600000000002,0.7442439999999999,0.557671);fork: (-0.165225,0.7442479999999999,0.557615);knife: (0.002996,0.733422,0.533535);knife: (-0.07699199999999999,0.733425,0.531662);glass: (-0.7159989999999999,1.23301,0.469001)","[-0.451354,-0.413918,0.156247],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74]",tray,"plate,plate_small",0,0,0.785
a222,"plate,wineglass,knife,fork","plate: (0.008034,0.957082,0.6890539999999999);plate: (0.008041,0.9296049999999999,0.68902);wineglass: (-0.196022,1.35572,0.466005);wineglass: (-0.05700499999999999,1.35572,0.46601800000000004);knife: (0.002996,0.733422,0.533535);knife: (-0.030993,0.7334229999999999,0.530651);fork: (-0.20802600000000002,0.7442439999999999,0.557671);fork: (-0.251825,0.744246,0.557668)","[-0.451354,-0.413918,0.156247],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74],[0.513,-0.531,0.74]",tray,"plate,plate_small",0,0,0.605
